repo,metadata
github.com/neomutt/neomutt,
github.com/neon-bindings/neon,
github.com/neo-project/neo,
github.com/nervosnetwork/ckb,
github.com/nestjs/nest,
github.com/netbox-community/netbox,
github.com/netdata/netdata,
github.com/NethermindEth/nethermind,
github.com/netlify/build-image,
github.com/netlify/cli,
github.com/netlify/netlify-cms,
github.com/net-ssh/net-ssh,
github.com/netty/netty,
github.com/networkx/networkx,
github.com/neuecc/MessagePack-CSharp,
github.com/newrelic/newrelic-ruby-agent,
github.com/newsboat/newsboat,
github.com/nextcloud/android,
github.com/nextcloud/desktop,
github.com/nextcloud/docker,
github.com/nextcloud/mail,
github.com/nextcloud/news,
github.com/nextcloud/nextcloud-snap,
github.com/nextcloud/server,
github.com/nextcloud/vm,
github.com/nextflow-io/nextflow,
github.com/nficano/pytube,
github.com/nfs-ganesha/nfs-ganesha,
github.com/nghttp2/nghttp2,
github.com/nginxinc/docker-nginx,
github.com/ngrx/platform,
github.com/nhooyr/websocket,
github.com/niemeyer/pretty,
github.com/nikic/PHP-Parser,
github.com/nipy/nipype,
github.com/nishanths/predeclared,
github.com/NixOS/nix,
github.com/nix-rust/nix,
github.com/NLog/NLog,
github.com/nlohmann/json,
github.com/nltk/nltk,
github.com/NodeBB/NodeBB,
github.com/nodeca/js-yaml,
github.com/nodejs/build,
github.com/nodejs/http-parser,
github.com/nodejs/node,
github.com/node-red/node-red,
github.com/nodesource/distributions,
github.com/nojhan/liquidprompt,
github.com/nopSolutions/nopCommerce,
github.com/norman/friendly_id,
github.com/npgsql/efcore.pg,
github.com/npgsql/npgsql,
github.com/NREL/EnergyPlus,
github.com/NREL/OpenStudio,
github.com/nrwl/nx,
github.com/nuclio/nuclio,
github.com/NuGet/NuGet.Client,
github.com/NuGet/NuGetGallery,
github.com/nuke-build/nuke,
github.com/numba/numba,
github.com/numpy/numpy,
github.com/nunit/nunit,
github.com/nushell/nushell,
github.com/nuwave/lighthouse,
github.com/nuxeo/nuxeo,
github.com/nuxt/nuxt.js,
github.com/nvaccess/nvda,
github.com/nvm-sh/nvm,
github.com/nxadm/tail,
github.com/NYTimes/gziphandler,
github.com/oauth2-proxy/oauth2-proxy,
github.com/obsproject/obs-studio,
github.com/ocaml/opam-repository,
github.com/ocornut/imgui,
github.com/octobercms/october,
github.com/octokit/octokit.net,
github.com/octokit/rest.js,
github.com/OData/WebApi,
github.com/odoo/odoo,
github.com/ofiwg/libfabric,
github.com/ogham/exa,
github.com/ohler55/oj,
github.com/oh-my-fish/oh-my-fish,
github.com/ohmyzsh/ohmyzsh,
github.com/OISF/suricata,
github.com/oklog/oklog,
github.com/oklog/run,
github.com/oklog/ulid,
github.com/okonet/lint-staged,
github.com/olekukonko/tablewriter,
github.com/omniauth/omniauth,
github.com/OmniSharp/omnisharp-roslyn,
github.com/Oneflow-Inc/oneflow,
github.com/OneOfOne/xxhash,
github.com/onsi/ginkgo,
github.com/onsi/gomega,
github.com/opal/opal,
github.com/open62541/open62541,
github.com/OpenAPITools/openapi-generator,
github.com/openbmc/openbmc,
github.com/openbsd/src,
github.com/opencart/opencart,
github.com/opencensus-integrations/ocsql,
github.com/opencontainers/go-diges,
github.com/opencontainers/go-digest,
github.com/opencontainers/image-spec,
github.com/opencontainers/runc,
github.com/opencontainers/runtime-spec,
github.com/opencontainers/selinux,
github.com/opencv/opencv,
github.com/openemr/openemr,
github.com/openenclave/openenclave,
github.com/openethereum/openethereum,
github.com/openfaas/faas,
github.com/openfoodfoundation/openfoodnetwork,
github.com/openframeworks/openFrameworks,
github.com/opengapps/opengapps,
github.com/openhab/openhabian,
github.com/OpenHFT/Chronicle-Queue,
github.com/OpenHFT/OpenHFT,
github.com/OpenImageIO/oiio,
github.com/openjdk/jdk,
github.com/openjdk/jfx,
github.com/openjdk/loom,
github.com/openjournals/joss,
github.com/OpenLiberty/open-liberty,
github.com/OpenLightingProject/ola,
github.com/OpenMined/PySyft,
github.com/open-mmlab/mmdetection,
github.com/open-mpi/ompi,
github.com/openmrs/openmrs-core,
github.com/OpenMW/openmw,
github.com/OpenNebula/one,
github.com/OpenNMS/opennms,
github.com/OpenPeeDeeP/depguard,
github.com/open-policy-agent/opa,
github.com/OpenRA/OpenRA,
github.com/OpenRCT2/OpenRCT2,
github.com/OpenRefine/OpenRefine,
github.com/openscad/openscad,
github.com/OpenSC/OpenSC,
github.com/openshift/installer,
github.com/openshift/jenkins,
github.com/openshift/odo,
github.com/openshift/origin,
github.com/OpenSID/OpenSID,
github.com/OpenSIPS/opensips,
github.com/openssl/openssl,
github.com/openstack/cinder,
github.com/openstack/devstack,
github.com/openstack/diskimage-builder,
github.com/openstack/glance,
github.com/openstack/heat,
github.com/openstack/keystone,
github.com/openstack/neutron,
github.com/openstack/nova,
github.com/openstack/tempest,
github.com/openstreetmap/openstreetmap-website,
github.com/openSUSE/open-build-service,
github.com/open-telemetry/opentelemetry-collector,
github.com/open-telemetry/opentelemetry-proto,
github.com/opentk/opentk,
github.com/opentracing/basictracer-go,
github.com/opentracing-contrib/go-observer,
github.com/opentracing/opentracing-cpp,"project=envoy,dependency=true"
github.com/opentracing/opentracing-go,
github.com/opentripplanner/OpenTripPlanner,
github.com/opentx/opentx,
github.com/openucx/ucx,
github.com/openvinotoolkit/openvino,
github.com/OpenVPN/easy-rsa,
github.com/openvswitch/ovs,
github.com/open-wc/open-wc,
github.com/openwrt/openwrt,
github.com/openzfs/zfs,
github.com/openzipkin-contrib/zipkin-go-opentracing,
github.com/openzipkin/zipkin-api,
github.com/openzipkin/zipkin-go,
github.com/OpenZWave/open-zwave,
github.com/operator-framework/community-operators,
github.com/operator-framework/operator-sdk,
github.com/opf/openproject,
github.com/op/go-logging,
github.com/opnsense/core,
github.com/opnsense/plugins,
github.com/oppia/oppia,
github.com/OP-TEE/optee_os,
github.com/oracle/docker-images,
github.com/oracle/graal,
github.com/oracle/graaljs,
github.com/oracle/truffleruby,
github.com/OrchardCMS/OrchardCore,
github.com/orchidsoftware/platform,
github.com/oreboot/oreboot,
github.com/orientechnologies/orientdb,
github.com/ornicar/lila,
github.com/ory/hydra,
github.com/OSGeo/gdal,
github.com/OSGeo/PROJ,
github.com/oshi/oshi,
github.com/osquery/osquery,
github.com/osresearch/heads,
github.com/osrf/gazebo,
github.com/ossf/scorecard,
github.com/laurentsimon/scorecard-remediation-tests
github.com/ostreedev/ostree,
github.com/otwcode/otwarchive,
github.com/outline/outline,
github.com/OWASP/owasp-mstg,
github.com/OWASP/wstg,
github.com/owncloud/android,
github.com/owncloud/client,
github.com/owncloud/core,
github.com/pachyderm/pachyderm,
github.com/pact-foundation/pact_broker,
github.com/pact-foundation/pact-go,
github.com/PaddlePaddle/Paddle,
github.com/pallets/flask,
github.com/pallets/jinja,
github.com/panda-re/panda,
github.com/pandas-dev/pandas,
github.com/pantsbuild/pants,
github.com/paparazzi/paparazzi,
github.com/PaperMC/Paper,
github.com/PapirusDevelopmentTeam/papirus-icon-theme,
github.com/parcel-bundler/parcel,
github.com/paritytech/polkadot,
github.com/paritytech/substrate,
github.com/Particular/NServiceBus,
github.com/pascaldekloe/goe,
github.com/pborman/uuid,
github.com/PDAL/PDAL,
github.com/peachpiecompiler/peachpie,
github.com/pelletier/go-toml,
github.com/pennersr/django-allauth,
github.com/pentaho/pentaho-platform,
github.com/percona/percona-server,
github.com/percona/percona-xtrabackup,
github.com/performancecopilot/pcp,
github.com/performancecopilot/speed,
github.com/peterbourgon/diskv,
github.com/peterbourgon/ff,
github.com/peterh/liner,
github.com/pfsense/pfsense,
github.com/pgjdbc/pgjdbc,
github.com/phalcon/cphalcon,
github.com/phan/phan,
github.com/phpbb/phpbb,
github.com/php-build/php-build,
github.com/PHPMailer/PHPMailer,
github.com/phpmyadmin/phpmyadmin,
github.com/PHPOffice/PhpSpreadsheet,
github.com/php/php-src,
github.com/phpro/grumphp,
github.com/phpseclib/phpseclib,
github.com/phpstan/phpstan,
github.com/php/web-php,
github.com/phusion/passenger,
github.com/picoe/Eto,
github.com/pierrec/lz4,
github.com/pi-hole/docker-pi-hole,
github.com/pi-hole/pi-hole,
github.com/pimcore/pimcore,
github.com/pingcap/tidb,
github.com/pioneerspacesim/pioneer,
github.com/pion/webrtc,
github.com/PistonDevelopers/piston,
github.com/pivotal/LicenseFinder,
github.com/pivpn/pivpn,
github.com/pixijs/pixi.js,
github.com/pkg/errors,
github.com/pkg/profile,
github.com/pkg/sftp,
github.com/pkp/ojs,
github.com/playcanvas/engine,
github.com/playframework/playframework,
github.com/plotly/plotly.js,
github.com/plotly/plotly.py,
github.com/pmd/pmd,
github.com/pmezard/go-difflib,
github.com/pmmp/PocketMine-MP,
github.com/pmodels/mpich,
github.com/pnpm/pnpm,
github.com/pnp/PnP,
github.com/pnp/PnP-PowerShell,
github.com/pods-framework/pods,
github.com/PointCloudLibrary/pcl,
github.com/polkadot-js/apps,
github.com/PomeloFoundation/Pomelo.EntityFrameworkCore.MySql,
github.com/ponylang/ponyc,
github.com/portabilis/i-educar,
github.com/posener/complete,
github.com/postcss/postcss,
github.com/postmodern/chruby,
github.com/postmodern/ruby-install,
github.com/PowerDNS/pdns,
github.com/PowerShell/PowerShell,
github.com/ppy/osu,
github.com/ppy/osu-framework,
github.com/ppy/osu-web,
github.com/pquerna/cachecontrol,
github.com/precog/quasar,
github.com/pre-commit/pre-commit,
github.com/PrefectHQ/prefect,
github.com/presidentbeef/brakeman,
github.com/PrestaShop/PrestaShop,
github.com/prestodb/presto,
github.com/prestosql/presto,
github.com/prettier/prettier,
github.com/prisma/prisma,
github.com/prisma/prisma-engines,
github.com/PrismJS/prism,
github.com/PrismLibrary/Prism,
github.com/probe-rs/probe-rs,
github.com/processing/p5.js,
github.com/projectblacklight/blacklight,
github.com/projectcalico/felix,
github.com/projectkudu/kudu,
github.com/prometheus/alertmanager,
github.com/prometheus/client_golang,
github.com/prometheus/client_model,
github.com/prometheus/common,
github.com/prometheus/node_exporter,
github.com/prometheus-operator/prometheus-operator,
github.com/prometheus/procfs,
github.com/prometheus/prometheus,
github.com/prometheus/tsdb,
github.com/protocolbuffers/protobuf,
github.com/protocolbuffers/upb,
github.com/proxy-wasm/proxy-wasm-cpp-host,
github.com/proxy-wasm/proxy-wasm-cpp-sdk,
github.com/proxy-wasm/proxy-wasm-rust-sdk,"project=envoy,dependency=true"
github.com/prusa3d/PrusaSlicer,
github.com/pry/pry,
github.com/prysmaticlabs/prysm,
github.com/pseudomuto/protoc-gen-doc,
github.com/pseudomuto/protokit,
github.com/psf/black,
github.com/psf/requests,
github.com/psi4/psi4,
github.com/psychopy/psychopy,
github.com/psycopg/psycopg2,
github.com/pterodactyl/panel,
github.com/publiclab/plots2,
github.com/publicsuffix/list,
github.com/PuerkitoBio/purell,
github.com/PuerkitoBio/urlesc,
github.com/pulumi/pulumi,
github.com/puma/puma,
github.com/puppetlabs/bolt,
github.com/puppetlabs/facter,
github.com/puppetlabs/puppet,
github.com/puppetlabs/puppetlabs-apache,
github.com/puppetlabs/puppetlabs-mysql,
github.com/puppetlabs/puppetlabs-postgresql,
github.com/puppetlabs/puppetlabs-stdlib,
github.com/pure-data/pure-data,
github.com/pwsafe/pwsafe,
github.com/PX4/PX4-Autopilot,
github.com/pybind/pybind11,
github.com/pyca/cryptography,
github.com/PyCQA/isort,
github.com/PyCQA/pylint,
github.com/pydanny/cookiecutter-django,
github.com/pydata/xarray,
github.com/pyenv/pyenv,
github.com/PyGithub/PyGithub,
github.com/pygments/pygments,
github.com/pyinstaller/pyinstaller,
github.com/Pylons/pyramid,
github.com/pymc-devs/pymc3,
github.com/pymedusa/Medusa,
github.com/PyO3/pyo3,
github.com/pypa/pip,
github.com/pypa/pipenv,
github.com/pypa/setuptools,
github.com/pypa/virtualenv,
github.com/pypa/warehouse,
github.com/pytest-dev/pytest,
github.com/python/cpython,
github.com/python/mypy,
github.com/pythonnet/pythonnet,
github.com/python/peps,
github.com/python-pillow/Pillow,
github.com/python-poetry/poetry,
github.com/python-telegram-bot/python-telegram-bot,
github.com/python/typeshed,
github.com/pytorch/fairseq,
github.com/PyTorchLightning/pytorch-lightning,
github.com/pytorch/pytorch,
github.com/pytorch/vision,
github.com/pytroll/satpy,
github.com/qbittorrent/qBittorrent,
github.com/qemu/qemu,
github.com/qgis/QGIS,
github.com/Qiskit/qiskit-terra,
github.com/qmk/qmk_firmware,
github.com/qt-creator/qt-creator,
github.com/qt/qt5,
github.com/qt/qtbase,
github.com/QuantConnect/Lean,
github.com/quasarframework/quasar,
github.com/quasilyte/go-consistent,
github.com/quicwg/base-drafts,
github.com/quobyte/ap,
github.com/quobyte/api,
github.com/qutebrowser/qutebrowser,
github.com/rabbitmq/rabbitmq-dotnet-client,
github.com/rabbitmq/rabbitmq-server,
github.com/racer-rust/racer,
github.com/rack/rack,
github.com/radareorg/radare2,
github.com/Radarr/Radarr,
github.com/RailsEventStore/rails_event_store,
github.com/rails/rails,
github.com/rails/spring,
github.com/rails/sprockets,
github.com/rails/webpacker,
github.com/rakudo/star,
github.com/ramitsurana/awesome-kubernetes,
github.com/ramsey/uuid,
github.com/rancher/rancher,
github.com/randombit/botan,
github.com/raphlinus/pulldown-cmark,
github.com/rapid7/metasploit-framework,
github.com/RasaHQ/rasa,
github.com/raspberrypi/firmware,
github.com/raspberrypi/linux,
github.com/ravendb/ravendb,
github.com/rayon-rs/rayon,
github.com/rbenv/rbenv,
github.com/rbenv/ruby-build,
github.com/rclone/rclone,
github.com/rcrowley/go-metrics,
github.com/r-darwish/topgrade,
github.com/react-hook-form/react-hook-form,
github.com/reactioncommerce/reaction,
github.com/reactiveui/ReactiveUI,
github.com/ReactiveX/RxJava,
github.com/ReactiveX/rxjs,
github.com/react-native-community/cli,
github.com/react-navigation/react-navigation,
github.com/reactor/reactor-core,
github.com/reactos/reactos,
github.com/ReactTraining/react-router,
github.com/realm/realm-core,
github.com/realm/realm-java,
github.com/rear/rear,
github.com/rebus-org/Rebus,
github.com/rectorphp/rector,
github.com/redaxo/redaxo,
github.com/redis/redis,
github.com/redis/redis-rb,
github.com/redisson/redisson,
github.com/redox-os/orbtk,
github.com/reduxjs/redux,
github.com/remarkjs/remark,
github.com/renovatebot/renovate,
github.com/reportportal/reportportal,
github.com/request/request,
github.com/resteasy/Resteasy,
github.com/restic/restic,
github.com/restsharp/RestSharp,
github.com/RetroPie/RetroPie-Setup,
github.com/RfidResearchGroup/proxmark3,
github.com/RicoSuter/NJsonSchema,
github.com/RicoSuter/NSwag,
github.com/Rigellute/spotify-tui,
github.com/RIOT-OS/RIOT,
github.com/ripple/rippled,
github.com/rism-ch/verovio,
github.com/rmosolgo/graphql-ruby,
github.com/robfig/cron,
github.com/robolectric/robolectric,
github.com/roboll/helmfile,
github.com/robotframework/robotframework,
github.com/RobotLocomotion/drake,
github.com/robotology/yarp,
github.com/rockchip-linux/kernel,
github.com/RocketChat/Rocket.Chat,
github.com/rogpeppe/fastuuid,
github.com/rogpeppe/go-internal,
github.com/rollbar/rollbar-gem,
github.com/rollup/rollup,
github.com/romkatv/powerlevel10k,
github.com/rook/rook,
github.com/root-project/root,
github.com/ros-planning/moveit,
github.com/ros/ros_comm,
github.com/ros/rosdistro,
github.com/rouge-ruby/rouge,
github.com/roundcube/roundcubemail,
github.com/RPCS3/rpcs3,
github.com/rpm-software-management/rpm,
github.com/rq/rq,
github.com/rsc/binaryregexp,
github.com/rs/cors,
github.com/rsc/quote,
github.com/rsc/sampler,
github.com/rsim/oracle-enhanced,
github.com/rspec/rspec-core,
github.com/rspec/rspec-expectations,
github.com/rspec/rspec-mocks,
github.com/rspec/rspec-rails,
github.com/rstudio/rstudio,
github.com/rsyslog/rsyslog,
github.com/RTEMS/rtems,
github.com/RT-Thread/rt-thread,
github.com/rubberduck-vba/Rubberduck,
github.com/rubiojr/go-vhd,
github.com/rubocop-hq/rubocop,
github.com/rubocop-hq/rubocop-performance,
github.com/rubocop-hq/rubocop-rails,
github.com/rubocop-hq/rubocop-rspec,
github.com/ruby-china/homeland,
github.com/rubyforgood/diaper,
github.com/rubygems/rubygems,
github.com/rubygems/rubygems.org,
github.com/ruby-grape/grape,
github.com/ruby-grape/grape-swagger,
github.com/RubyMoney/money,
github.com/ruby/rake,
github.com/ruby-rdf/rdf,
github.com/ruby/ruby,
github.com/ruby/spec,
github.com/ruby/www.ruby-lang.org,
github.com/rubyzip/rubyzip,
github.com/ruffle-rs/ruffle,
github.com/ruflin/Elastica,
github.com/rundeck/rundeck,
github.com/runelite/runelite,
github.com/rusefi/rusefi,
github.com/rusoto/rusoto,
github.com/russross/blackfriday,
github.com/russross/blackfriday/v2,
github.com/rust-analyzer/rust-analyzer,
github.com/rust-bio/rust-bio,
github.com/rust-bitcoin/rust-bitcoin,
github.com/RustCrypto/traits,
github.com/rust-embedded/cortex-m,
github.com/rust-itertools/itertools,
github.com/rust-lang/backtrace-rs,
github.com/rust-lang/cargo,
github.com/rust-lang/chalk,
github.com/rust-lang/compiler-builtins,
github.com/rust-lang/crates.io,
github.com/rust-lang/futures-rs,
github.com/rust-lang/git2-rs,
github.com/rust-lang/hashbrown,
github.com/rust-lang/libc,
github.com/rust-lang/log,
github.com/rust-lang/miri,
github.com/rust-lang/regex,
github.com/rust-lang/rfcs,
github.com/rust-lang/rls,
github.com/rust-lang/rust,
github.com/rust-lang/rust-bindgen,
github.com/rust-lang/rust-clippy,
github.com/rust-lang/rustfmt,
github.com/rust-lang/rustlings,
github.com/rust-lang/rustup,
github.com/rust-num/num,
github.com/rust-num/num-bigint,
github.com/rust-num/num-traits,
github.com/rust-osdev/x86_64,
github.com/RustPython/RustPython,
github.com/rust-random/rand,
github.com/rust-rocksdb/rust-rocksdb,
github.com/Rust-SDL2/rust-sdl2,
github.com/rustwasm/wasm-bindgen,
github.com/rust-windowing/glutin,
github.com/rust-windowing/winit,
github.com/rusty1s/pytorch_geometric,
github.com/rvm/rvm,
github.com/ryanuber/columnize,
github.com/ryanuber/go-glob,
github.com/rzwitserloot/lombok,
github.com/sabnzbd/sabnzbd,
github.com/sagiegurari/cargo-make,
github.com/sakaiproject/sakai,
github.com/salesagility/SuiteCRM,
github.com/saltstack/salt,
github.com/saltstack/salt-bootstrap,
github.com/sameersbn/docker-gitlab,
github.com/samuelcolvin/pydantic,
github.com/samuel/go-zookeeper,
github.com/SAP/openui5,
github.com/sass/node-sass,
github.com/satori/go.uuid,
github.com/sbt/sbt,
github.com/scala-js/scala-js,
github.com/scala/scala,
github.com/SchedMD/slurm,
github.com/scikit-image/scikit-image,
github.com/scikit-learn/scikit-learn,
github.com/sclevine/spec,
github.com/SCons/scons,
github.com/scopatz/nanorc,
github.com/scop/bash-completion,
github.com/scrapy/scrapy,
github.com/scummvm/scummvm,
github.com/scylladb/scylla,
github.com/sdroege/gstreamer-rs,
github.com/seanmonstar/reqwest,
github.com/seanmonstar/warp,
github.com/sean-/seed,
github.com/sebastianbergmann/php-code-coverage,
github.com/sebastianbergmann/phpunit,
github.com/Security-Onion-Solutions/securityonion,
github.com/segmentio/ksuid,
github.com/seL4/seL4,
github.com/Seldaek/monolog,
github.com/SeleniumHQ/docker-selenium,
github.com/SELinuxProject/selinux,
github.com/SemanticMediaWiki/SemanticMediaWiki,
github.com/semantic-release/semantic-release,
github.com/sendgrid/sendgrid-csharp,
github.com/sequelize/sequelize,
github.com/serde-rs/json,
github.com/serde-rs/serde,
github.com/serenity-rs/serenity,
github.com/sergi/go-diff,
github.com/SergioBenitez/Rocket,
github.com/serverless/serverless,
github.com/ServiceStack/ServiceStack,
github.com/servo/core-foundation-rs,
github.com/servo/html5ever,
github.com/servo/rust-cssparser,
github.com/servo/rust-mozjs,
github.com/servo/rust-smallvec,
github.com/servo/rust-url,
github.com/servo/servo,
github.com/servo/webrender,
github.com/sfackler/rust-openssl,
github.com/sfackler/rust-postgres,
github.com/sferik/rails_admin,
github.com/shadow/shadow,
github.com/shadowsocks/shadowsocks-android,
github.com/shadowsocks/shadowsocks-rust,
github.com/shadowsocks/shadowsocks-windows,
github.com/shakacode/react_on_rails,
github.com/sharetribe/sharetribe,
github.com/ShareX/ShareX,
github.com/sharkdp/bat,
github.com/sharkdp/fd,
github.com/shemminger/iproute2,
github.com/shimat/opencvsharp,
github.com/shirou/gopsutil,
github.com/shirou/w32,
github.com/shogun-toolbox/shogun,
github.com/Shopify/sarama,
github.com/Shopify/toxiproxy,
github.com/shopware/platform,
github.com/shopware/shopware,
github.com/shouldly/shouldly,
github.com/shurcooL/githubv4,
github.com/shurcooL/go,
github.com/shurcooL/go-goon,
github.com/shurcooL/graphql,
github.com/shurcooL/sanitized_anchor_name,
github.com/signalapp/Signal-Android,
github.com/signalapp/Signal-Desktop,
github.com/signalwire/freeswitch,
github.com/sigp/lighthouse,
github.com/sigstore/cosign,
github.com/sigstore/fulcio,
github.com/sigstore/rekor,
github.com/sigstore/sigstore,
github.com/silverstripe/silverstripe-cms,
github.com/silverstripe/silverstripe-framework,
github.com/simplecov-ruby/simplecov,
github.com/simple-icons/simple-icons,
github.com/simpleinjector/SimpleInjector,
github.com/simplesamlphp/simplesamlphp,
github.com/simulationcraft/simc,
github.com/sinatra/sinatra,
github.com/sindresorhus/got,
github.com/sindresorhus/pure,
github.com/sindresorhus/refined-github,
github.com/sinonjs/sinon,
github.com/sipcapture/homer,
github.com/sirupsen/logrus,
github.com/SixLabors/ImageSharp,
github.com/skratchdot/open-golang,
github.com/skvark/opencv-python,
github.com/SkyAPM/cpp2sky,"project=envoy,depedency=true"
github.com/skycocker/chromebrew,
github.com/skylightio/skylight-ruby,
github.com/slack-go/slack,
github.com/slevomat/coding-standard,
github.com/slimphp/Slim,
github.com/smartcontractkit/chainlink,
github.com/smartystreets/assertions,
github.com/smartystreets/goconvey,
github.com/snakemake/snakemake,
github.com/snapcore/snapd,
github.com/snipe/snipe-it,
github.com/snowpackjs/snowpack,
github.com/snyk/snyk,
github.com/soheilhy/cmux,
github.com/solana-labs/solana,
github.com/solidusio/solidus,
github.com/Sonarr/Sonarr,
github.com/sonata-project/SonataAdminBundle,
github.com/sonata-project/SonataDoctrineORMAdminBundle,
github.com/sony/gobreaker,
github.com/sonyxperiadev/kernel,
github.com/sorbet/sorbet,
github.com/sorin-ionescu/prezto,
github.com/sourcegraph/go-diff,
github.com/sourcegraph/sourcegraph,
github.com/spacejam/sled,
github.com/spaolacci/murmur3,
github.com/sparklemotion/nokogiri,
github.com/spatie/laravel-backup,
github.com/spatie/laravel-medialibrary,
github.com/spatie/laravel-permission,
github.com/spdk/spdk,
github.com/SpecFlowOSS/SpecFlow,
github.com/spf13/afero,
github.com/spf13/cast,
github.com/spf13/cobra,
github.com/spf13/jwalterweatherman,
github.com/spf13/pfla,
github.com/spf13/pflag,
github.com/spf13/viper,
github.com/spinnaker/clouddriver,
github.com/spinnaker/deck,
github.com/spinnaker/spinnaker,
github.com/splitbrain/dokuwiki,
github.com/spotbugs/spotbugs,
github.com/Spotifyd/spotifyd,
github.com/spotweb/spotweb,
github.com/spree/spree,
github.com/spring-cloud/spring-cloud-netflix,
github.com/spring-projects/spring-boot,
github.com/spring-projects/spring-framework,
github.com/spring-projects/spring-integration,
github.com/spring-projects/spring-kafka,
github.com/spring-projects/spring-security,
github.com/spujadas/elk-docker,
github.com/spulec/moto,
github.com/sqlalchemy/sqlalchemy,
github.com/sqlitebrowser/sqlitebrowser,
github.com/sqlmapproject/sqlmap,
github.com/square/okhttp,
github.com/Squidex/squidex,
github.com/squizlabs/PHP_CodeSniffer,
github.com/srvrco/getssl,
github.com/StackExchange/Dapper,
github.com/StackExchange/StackExchange.Redis,
github.com/StackExchange/wmi,
github.com/StackStorm/st2,
github.com/stamparm/maltrail,
github.com/stan-dev/math,
github.com/starship/starship,
github.com/statamic/cms,
github.com/statsmodels/statsmodels,
github.com/SteeltoeOSS/Steeltoe,
github.com/stefanzweifel/git-auto-commit-action,
github.com/stella-emu/stella,
github.com/stellar/go,
github.com/STEllAR-GROUP/hpx,
github.com/Stellarium/stellarium,
github.com/stepancheg/rust-protobuf,
github.com/stlink-org/stlink,
github.com/storageos/go-ap,
github.com/storageos/go-api,
github.com/strace/strace,
github.com/strangerstudios/paid-memberships-pro,
github.com/streadway/amqp,
github.com/streadway/handy,
github.com/stretchr/objx,
github.com/stretchr/testify,
github.com/stripe/stripe-dotnet,
github.com/strongloop/loopback-next,
github.com/strongswan/strongswan,
github.com/stylelint/stylelint,
github.com/su2code/SU2,
github.com/Submitty/Submitty,
github.com/subosito/gotenv,
github.com/SubtitleEdit/subtitleedit,
github.com/sulu/sulu,
github.com/sunng87/handlebars-rust,
github.com/sunpy/sunpy,
github.com/supercollider/supercollider,
github.com/supertuxkart/stk-code,
github.com/Supervisor/supervisor,
github.com/survivejs/webpack-merge,
github.com/svenfuchs/rails-i18n,
github.com/swagger-api/swagger-ui,
github.com/swaywm/sway,
github.com/swaywm/wlroots,
github.com/swc-project/swc,
github.com/sweetalert2/sweetalert2,
github.com/swiftmailer/swiftmailer,
github.com/swig/swig,
github.com/SWI-Prolog/swipl-devel,
github.com/swoole/swoole-src,
github.com/Sylius/Sylius,
github.com/symfony/browser-kit,
github.com/symfony/console,
github.com/symfony/demo,
github.com/symfony/dependency-injection,
github.com/symfony/doctrine-bridge,
github.com/symfony/flex,
github.com/symfony/form,
github.com/symfony/framework-bundle,
github.com/symfony/http-foundation,
github.com/symfony/http-kernel,
github.com/symfony/maker-bundle,
github.com/symfony/phpunit-bridge,
github.com/symfony/polyfill,
github.com/symfony/security,
github.com/symfony/security-core,
github.com/symfony/serializer,
github.com/symfony/symfony,
github.com/symfony/twig-bundle,
github.com/symfony/validator,
github.com/symplify/symplify,
github.com/sympy/sympy,
github.com/syncthing/syncthing,
github.com/syndbg/goenv,
github.com/syndtr/gocapability,
github.com/syndtr/goleveldb,
github.com/syslog-ng/syslog-ng,
github.com/systemd/systemd,
github.com/System-IO-Abstractions/System.IO.Abstractions,
github.com/system-ui/theme-ui,
github.com/syuilo/misskey,
github.com/tannerlinsley/react-query,
github.com/tantivy-search/tantivy,
github.com/tasks/tasks,
github.com/TASVideos/BizHawk,
github.com/tauri-apps/tauri,
github.com/tcltk/tcl,
github.com/teamcapybara/capybara,
github.com/TechEmpower/FrameworkBenchmarks,
github.com/tektoncd/catalog,
github.com/tektoncd/pipeline,
github.com/telegramdesktop/tdesktop,
github.com/Tencent/rapidjson,"project=envoy,dependency=true"
github.com/tendermint/tendermint,
github.com/tensorflow/docs,
github.com/tensorflow/examples,
github.com/tensorflow/io,
github.com/tensorflow/java,
github.com/tensorflow/probability,
github.com/tensorflow/rust,
github.com/tent/canonical-json-go,
github.com/termux/termux-packages,
github.com/terraform-providers/terraform-provider-azurerm,
github.com/terser/terser,
github.com/testing-library/react-testing-library,
github.com/test-kitchen/test-kitchen,
github.com/TeXitoi/structopt,
github.com/textpattern/textpattern,
github.com/thanos-io/thanos,
github.com/TheAlgorithms/Python,
github.com/TheBastionBot/Bastion,
github.com/thecodeteam/goscaleio,
github.com/the-control-group/voyager,
github.com/theforeman/foreman,
github.com/the-tcpdump-group/libpcap,
github.com/theupdateframework/go-tuf,
github.com/thingsboard/thingsboard,
github.com/Thinstation/thinstation,
github.com/thoughtbot/administrate,
github.com/thoughtbot/dotfiles,
github.com/thoughtbot/factory_bot,
github.com/thoughtbot/shoulda-matchers,
github.com/tiangolo/fastapi,
github.com/tianocore/edk2,
github.com/tidusjar/Ombi,
github.com/tidwall/pretty,
github.com/tikv/pd,
github.com/tikv/tikv,
github.com/tilinna/clock,
github.com/timakin/bodyclose,
github.com/timberio/vector,
github.com/timber/timber,
github.com/time-rs/time,
github.com/timgrossmann/InstaPy,
github.com/tinymce/tinymce,
